2,2,2,2,3,3,9,24,-1,-1,-1,-1,-1,-1,-1,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,11,9,10,10,11,9,24,24,11,-1,-1,4,-1,-1,4,-1,9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11,
30,35,30,36,30,17,2,2,93,-1,-1,-1,-1,-1,-1,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,11,9,10,10,11,9,24,24,11,-1,-1,4,-1,-1,4,-1,9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11,
35,30,20,36,36,36,30,36,18,-1,-1,-1,-1,-1,-1,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,13,9,10,11,9,10,10,11,9,24,24,11,-1,-1,4,-1,-1,4,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,
35,35,20,36,35,35,35,20,32,-1,-1,-1,-1,-1,-1,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,27,9,10,11,-1,-1,-1,11,9,24,24,11,-1,-1,4,-1,-1,4,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,
36,36,36,30,20,30,34,30,32,-1,-1,-1,-1,-1,-1,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,9,10,11,-1,-1,-1,11,9,24,24,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36,35,35,30,35,34,34,34,32,-1,-1,-1,-1,-1,-1,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,30,35,30,30,30,20,20,20,30,30,30,-1,-1,9,10,11,-1,-1,-1,-1,9,24,-1,-1,-1,35,35,30,35,35,35,35,35,30,30,30,30,30,33,33,30,33,33,33,33,36,36,30,33,30,30,30,30,30,30,30,30,30,36,36,36,36,
30,30,36,36,30,34,34,34,32,-1,60,-1,-1,-1,60,9,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,36,35,35,35,20,33,30,20,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,35,30,30,30,20,20,33,20,20,35,35,35,33,30,30,33,33,33,33,33,33,33,33,33,33,36,36,36,34,33,34,34,34,34,33,33,34,34,
14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,-1,-1,-1,14,81,81,79,79,2,2,2,-1,-1,-1,-1,-1,-1,35,20,35,35,20,33,33,33,33,30,20,20,35,35,30,30,30,30,30,33,33,30,36,36,36,36,30,30,20,33,33,33,33,33,33,30,-1,33,35,33,33,20,20,20,33,20,33,33,34,34,34,36,36,36,36,34,30,34,33,33,33,36,34,
29,29,29,35,20,29,29,35,20,20,20,20,29,35,33,33,33,29,29,29,54,54,54,44,30,30,30,30,30,30,30,30,30,-1,-1,-1,-1,-1,20,35,20,34,33,33,33,33,20,20,20,20,35,35,20,33,33,33,33,33,36,36,36,36,35,35,20,33,33,33,36,36,30,34,20,36,33,33,33,35,35,36,36,36,36,36,33,33,36,34,34,30,30,30,30,33,33,30,30,36,36,36,
29,33,20,20,29,33,33,33,29,20,20,35,20,29,20,29,20,33,33,33,4,4,4,44,30,30,30,30,30,30,30,30,-1,-1,-1,-1,-1,20,20,20,35,35,33,20,33,33,33,34,33,33,30,30,33,33,33,33,33,33,33,33,36,33,36,36,36,36,36,36,36,34,34,33,33,36,34,34,35,35,35,35,33,34,36,36,36,34,34,34,34,34,34,34,33,33,30,30,36,36,36,36,
29,20,33,33,20,20,33,33,33,33,33,35,33,33,35,20,20,35,33,33,44,44,44,44,30,30,30,30,30,30,30,-1,30,-1,-1,-1,-1,20,20,20,35,35,33,33,33,20,20,34,34,34,34,34,33,33,35,35,33,33,30,34,34,34,20,20,34,20,20,20,20,34,33,33,35,35,35,35,34,35,34,34,34,33,33,33,34,34,35,20,30,36,30,30,30,30,30,30,30,36,36,30,
29,20,33,33,33,33,29,20,33,20,35,35,20,20,35,35,35,35,29,33,44,44,44,44,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,35,20,20,30,30,30,30,20,20,20,30,30,20,20,20,20,20,20,20,35,35,35,34,30,33,30,30,30,33,33,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,33,35,35,30,30,20,30,33,33,30,30,30,30,30,30,30,36,36,

layer 1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,63,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,
-1,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,19,5,19,19,5,19,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,68,4,68,4,68,4,68,68,68,68,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,82,5,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,19,5,19,-1,-1,-1,19,5,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,87,87,87,87,87,87,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,5,19,5,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,73,73,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
19,5,19,5,19,5,19,5,19,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,73,73,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,87,87,87,87,-1,-1,
-1,4,-1,4,-1,4,-1,5,83,-1,-1,19,5,19,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,73,73,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,-1,-1,
-1,4,-1,4,-1,4,-1,4,-1,-1,-1,82,5,83,-1,-1,-1,4,-1,-1,-1,-1,-1,4,47,48,48,48,48,48,48,48,48,49,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,73,73,73,-1,-1,-1,-1,87,87,87,87,87,-1,-1,73,73,73,73,73,-1,-1,
-1,-1,-1,-1,2,-1,-1,4,-1,-1,-1,82,5,83,-1,-1,-1,4,54,-1,-1,-1,54,4,61,62,62,62,62,62,62,62,62,63,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,73,73,73,-1,-1,-1,-1,73,73,73,73,73,-1,-1,73,73,73,73,73,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,82,5,83,-1,-1,-1,5,5,19,5,5,5,5,75,76,76,76,76,76,76,76,76,77,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,82,5,83,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,73,73,73,73,73,73,-1,-1,-1,-1,73,73,73,73,73,-1,-1,73,73,73,73,73,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4,68,-1,68,68,68,4,50,52,52,52,52,52,52,52,52,53,-1,-1,-1,-1,4,-1,22,-1,-1,8,8,8,8,68,-1,4,-1,-1,-1,-1,12,13,13,12,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,50,51,65,51,51,65,51,65,51,53,-1,-1,-1,60,4,22,22,60,8,22,22,8,22,8,-1,4,-1,-1,-1,-1,26,27,27,26,-1,-1,-1,27,-1,60,-1,-1,60,60,-1,-1,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,-1,
12,-1,-1,-1,-1,-1,-1,13,-1,-1,8,8,8,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,50,65,51,65,65,65,51,51,65,53,-1,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,60,60,-1,-1,40,41,41,40,-1,-1,60,41,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,78,79,79,79,79,79,79,80,81,81,81,81,78,79,79,79,79,79,79,78,79,80,
26,-1,-1,-1,-1,-1,-1,27,-1,-1,22,22,22,22,-1,-1,-1,4,-1,-1,-1,-1,-1,4,50,65,65,51,65,51,51,51,52,53,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,2,18,60,37,38,38,38,38,39,60,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
